id,name,family_id
1135,Adusta,1996
1136,Advena,3923
1137,Advena,3229
1138,Advenogonium,5284
1139,Adventor,511
1140,Adversaria,1602
1141,Adyte,5840
1142,Adzharia,1069
1143,Aechmalotus,3151
1144,Aechmella,4978
1145,Aechmellina,4978
1146,Aechmina,143
1147,Aechminabolbina,143
1148,Aechminaria,143
1149,Aechminella,143
1150,Aechmophorus,5783
1151,Aedes,1912
1152,Aedicira,5292
1153,Aedoplophora,6044
1154,Aega,5344
1155,Aega,145
1156,Aegacylla,145
1157,Aegaeon,1806
1158,Aegaeonichthys,3357
1159,Aegapheles,145
1160,Aegathoa,1989
1161,Aegatoiulus,3658
1162,Aegeofusinus,2763
1163,Aegeon,3127
1164,Aegeon,1806
1165,Aegialia,6571
1166,Aegialina,2495
1167,Aegialites,6523
1168,Aegialoalaimus,144
1169,Aegialonemertes,321
1170,Aegialospirina,3147
1171,Aegides,4185
1172,Aegina,148
1173,Aegina,1214
1174,Aeginella,148
1175,Aeginella,1214
1176,Aeginellopsis,1214
1177,Aegineta,148
1178,Aeginina,1214
1179,Aeginodiscus,148
1180,Aeginodorus,1919
1181,Aeginoides,1214
1182,Aeginona,148
1183,Aeginopsis,6838
1184,Aeginorhodus,1919
1185,Aeginura,148
1186,Aegiochus,145
1187,Aegir,3127
1188,Aegira,3127
1189,Aegires,152
1190,Aegirus,152
1191,Aegista,1164
1192,Aegisthus,153
1193,Aegistohadra,1164
1194,Aegites,1568
1195,Aegla,154
1196,Aegle,7809
1197,Aeglefinus,2854
1198,Aeglia,7664
1199,Aegogropila,4586
1200,Aegonethes,7486
1201,Aegoniscus,1099
1202,Aegophila,2057
1203,Aegophthalmus,7886
1204,Aegopina,2898
1205,Aegopinella,2898
1206,Aegopis,7886
1207,Aegyptiana,7430
1208,Aegyptopora,7645
1209,Aeidimytilus,4622
1210,Aelurichthys,605
1211,Aemasia,4565
1212,Aenator,1055
1213,Aeneacancer,5120
1214,Aeneator,1055
1215,Aenictogomphus,3018
1216,Aenictomya,2871
1217,Aenigma,413
1218,Aenigmabonus,847
1219,Aenigmanemertes,2488
1220,Aenigmanthus,3474
1221,Aenigmapyrgus,295
1222,Aenigmastacus,5315
1223,Aenigmastyletus,2620
1224,Aenigmathura,3892
1225,Aenigmatoconcha,3229
1226,Aenigmigulella,7043
1227,Aenigmocythere,3900
1228,Aenigmomphiscola,4122
1229,Aenigmopus,7508
1230,Aenigmotellina,7203
1231,Aenigmula,8
1232,Aenippe,1203
1233,Aenone,4911
1234,Aeolidia,156
1235,Aeolidiella,156
1236,Aeolidina,156
1237,Aeolidiopsis,156
1238,Aeolis,156
1239,Aeoliscus,1322
1240,Aeolonais,157
1241,Aeolopneustes,157
1242,Aeolopora,1838
1243,Aeolosoma,157
1244,Aephnidiogenes,158
1245,Aepinus,3557
1246,Aepophilus,159
1247,Aepopsis,1224
1248,Aepus,1224
1249,Aequacytheridea,1224
1250,Aequalodontium,766
1251,Aequiconus,6577
1252,Aequidens,1554
1253,Aequifenestella,2778
1254,Aequigidiella,944
1255,Aequilumina,4378
1256,Aequinoctia,1602
1257,Aequinoctiella,3804
1258,Aequipecten,5368
1259,Aequispirella,6
1260,Aequistoma,2405
1261,Aequiyoldia,6543
1262,Aequorea,160
1263,Aeretica,7203
1264,Aerilamma,4538
1265,Aerobiotrema,2197
1266,Aerope,6440
1267,Aerope,163
1268,Aërope,163
1269,Aërope,163
1270,Aeroppia,5048
1271,Aeropsis,163
1272,Aerothyris,7232
1273,Aerotrochus,6505
1274,Aerotylenchus,7610
1275,Aeschirichthys,4553
1276,Aeschrichthys,4553
1277,Aeschrodomus,1430
1278,Aeshna,164
1279,Aesopia,6818
1280,Aesopus,1705
1281,Aestabdella,5647
1282,Aesthoherpia,3094
1283,Aestuariolus,4055
1284,Aetapcus,5355
1285,Aetea,165
1286,Aethaloperca,6718
1287,Aethalosoma,5256
1288,Aetheandra,2843
1289,Aethedoris,3339
1290,Aetheliparis,4012
1291,Aetheloperca,6718
1292,Aetheolabes,2238
1293,Aetheolineus,3994
1294,Aetheorhynchus,4472
1295,Aethia,225
1296,Aethiopistreptus,6931
1297,Aethiopodillo,613
1298,Aethiopodillo,613
1299,Aethiopohelix,7059
1300,Aethiopopactes,2619
1301,Aethocola,1055
1302,Aethogebia,7666
1303,Aetholaimus,166
1304,Aetholicotoxotis,166
1305,Aetholitis,1164
1306,Aetholoperca,6718
1307,Aethon,3925
1308,Aethoprora,4591
1309,Aethotaxis,4840
1310,Aethozooides,167
1311,Aethozoon,167
1312,Aethra,169
1313,Aethusa,2616
1314,Aethusina,2616
1315,Aethycteron,377
1316,Aetiasis,4111
1317,Aetideopsis,170
1318,Aetideus,170
1319,Aetiopedes,171
1320,Aetobates,4596
1321,Aetobatis,4596
1322,Aetobatus,4596
1323,Aetomacladia,3029
1323,Aetomacladia,3029
1324,Aetomylaeus,4596
1325,Aetomyleus,4596
1326,Aetomylus,4596
1327,Aetoplatea,3099
1328,Aetopsis,165
1329,Aeverrillia,172
1330,Afenestrata,3306
1331,Afer,1055
1332,Aferulus,4186
1333,Affecauda,3089
1334,Afghanistina,2033
1335,Afolabina,1453
1336,Afonsoconus,1728
1337,Aforia,1658
1338,Afossochiton,30
1339,Afractinca,115
1340,Afractinolaimus,115
1341,Afranticythereis,115
1342,Afraster,5374
1343,Afrauropus,5363
1344,Afraustraloxenodes,5857
1345,Afriboysidia,2770
1346,Africana,1269
1347,Africanella,4570
1348,Africanema,7449
1349,Africanemertes,7282
1350,Africanogyrus,5685
1351,Africanthion,7348
1352,Africarion,7681
1353,Africatenula,1287
1354,Africoecetes,3599
1355,Africofusus,2763
1356,Africolaria,2763
1357,Africolithes,2763
1358,Africonus,1728
1359,Africorchestia,7167
1360,Africoterebellum,6475
1361,Africotriton,1188
1362,Afridiella,944
1363,Afrignathia,3000
1364,Afrindella,5367
1365,Afripupa,7743
1366,Afriscrobs,339
1367,Afristreptaxis,7043
1368,Afristrombus,7053
1369,Afrithelphusa,5910
1370,Afritrophon,4570
1371,Afrivoluta,4227
1372,Afrobathynella,5238
1372,Afrobathynella,5238
1373,Afrobolus,5141
1374,Afrocamptus,1203
1375,Afrocanidea,1983
1376,Afrocardium,1240
1377,Afrocerberus,4394
1378,Afrocerceis,6880
1379,Afrochiltonia,1476
1380,Afrocleidodiscus,377
1381,Afrocominella,1055
1382,Afroconulus,2635
1383,Afroconus,1728
1384,Afrocorypha,6264
1385,Afrocrangonyx,4365
1386,Afrocucumis,6619
1387,Afrocyclopina,1954
1388,Afrocyclops,1953
1389,Afrocyclus,1951
1390,Afrocypraea,1996
1391,Afrocypris,2000
1392,Afrocytheridea,5972
1393,Afrodera,3306
1394,Afrodesmus,1176
1395,Afrodiplozoon,2265
1396,Afroditropis,1951
1397,Afrodonta,2502
1398,Afrodorylaimus,2336
1399,Afrogitanopsis,313
1400,Afroguppya,2635
1401,Afrogyrodactylus,3104
1402,Afrogyrorbis,5685
1403,Afrogyrus,5685
1404,Afrolaophonte,3804
1405,Afroleptastacus,3893
1406,Afrolernaea,3921
1407,Afrolittorina,4039
1408,Afrollonia,4221
1409,Afrololigo,4055
1410,Afrolucina,4096
1411,Afromacroderoides,4096
1412,Afromysis,4616
1413,Afronandus,5816
1414,Afronemacheilus,4687
1415,Afronerilla,4765
1416,Afroniscus,7084
1417,Afronta,5992
1418,Afropachyiulus,3658
1419,Afrophaxas,5502
1420,Afrophila,3942
1421,Afrophilometra,5537
1421,Afrophilometra,5537
1422,Afrophiloscia,5541
1423,Afrophysa,5621
1424,Afrophysema,4096
1425,Afropinnotheres,5639
1426,Afropisidium,6869
1427,Afroplanorbis,5685
1428,Afropomus,333
1429,Afropunctum,2635
1430,Afrorhytida,6440
1431,Afroscion,6608
1432,Afrosenia,6151
1433,Afroturbonilla,6259
1434,Afrozoila,1996
1435,Afruca,4891
1436,Afsharius,7203
1437,Afurcagobius,3013
1438,Agabiformius,5890
1439,Agabus,2388
1440,Agagus,7547
1441,Agalactochilus,3231
1442,Agallospira,7051
1443,Agalma,175
1444,Agalma,6505
1445,Agalmatozoum,1722
1446,Agalmoides,175
1447,Agalmopsis,175
1448,Agamascaris,175
1449,Agamia,587
1450,Agamomermis,4338
1451,Agamonema,4338
1452,Agamyxis,2323
1453,Aganaster,5025
1454,Agaphelus,792
1455,Agapilia,4769
1456,Agardhia,597
1457,Agardhiella,178
1458,Agaria,1247
1459,Agaricia,180
1460,Agariciella,180
1461,Agaricochirus,5168
1462,Agaricogonopus,3200
1463,Agaricoides,4784
1464,Agariste,2805
1465,Agarites,556
1466,Agarna,1989
1467,Agaronia,4937
1468,Agassisia,5931
1469,Agassitula,1700
1470,Agassizia,5931
1471,Agastor,
1472,Agastra,1174
1473,Agastrodrilus,4884
1474,Agastrophus,1167
1475,Agatha,6259
1476,Agathina,58
1477,Agathiphyllia,181
1478,Agathirses,6753
1479,Agathistoma,7198
1480,Agathodesmus,3181
1481,Agathodonta,1472
1482,Agathotanais,182
1483,Agathotoma,4207
1484,Agathylla,1602
1485,Agatina,58
1486,Agatrix,1188
1487,Agaue,3123
1488,Agauides,3123
1489,Agauopsis,3123
1490,Ageitomaia,4187
1491,Agelaius,2839
1492,Agelas,183
1493,Agelecyathus,1269
1494,Agema,6676
1495,Ageneiosus,727
1496,Ageniosus,727
1497,Agenodesmus,2843
1498,Agenor,599
1499,Agetus,1779
1500,Agglutinaria,3995
1501,Aggregopora,3995
1502,Agilardiella,372
1503,Agilestia,7167
1504,Agina,3354
1505,Agiosspeleikos,1602
1506,Agkistrodon,7761
1507,Agladrillia,2358
1508,Aglaia,1197
1509,Aglaiella,1197
1510,Aglaiocypris,1197
1511,Aglaiogyrodactylus,3104
1512,Aglaisma,16
1513,Aglaismoides,16
1514,Aglaja,187
1515,Aglaja,16
1516,Aglaja,7810
1517,Aglantha,6426
1518,Aglaodiaptomus,2167
1519,Aglaogastes,7196
1520,Aglaometra,7298
1521,Aglaope,4135
1522,Aglaophamus,4758
1523,Aglaopheme,4758
1524,Aglaophenia,189
1525,Aglaophenopsis,189
1526,Aglaoprimnoa,5938
1527,Aglaura,6426
1528,Aglaura,4911
1529,Aglaurides,4911
1530,Aglauropsis,4933
1531,Aglenchus,7610
1532,Agliscra,6426
1533,Aglophenia,189
1534,Agnara,191
1535,Agnathaner,4824
1536,Agnathiella,192
1537,Agnathobathynella,842
1538,Agnathomyzon,5482
1539,Agnesia,193
1540,Agnesia,5256
1541,Agnesiopsis,1761
1542,Agnewia,4570
1543,Agnezia,194
1544,Agnocardia,1240
1545,Agnomyax,7203
1546,Agnurodesmus,2014
1547,Agolambrus,5343
1548,Agoniates,7533
1549,Agonisca,2594
1550,Agonocottus,1800
1551,Agonomalus,195
1552,Agononida,4559
1553,Agonopsis,195
1554,Agonopterix,4908
1555,Agonostoma,4553
1556,Agonostomus,4553
1557,Agonus,195
1558,Agosia,2005
1559,Agostocaris,196
1560,Agostodina,6880
1561,Agraecina,4006
1562,Agrafia,3462
1563,Agramma,7382
1564,Agrammus,3345
1565,Agraptocorixa,1765
1566,Agraulina,768
1567,Agrawalotrema,5040
1568,Agrenocythere,7430
1569,Agria,6294
1570,Agriodesma,4126
1571,Agriodrilus,4102
1572,Agriolimax,197
1573,Agriopleura,6294
1574,Agriopoma,7727
1575,Agrioposphyraena,6899
1576,Agriopus,1724
1577,Agriotes,2455
1578,Agrius,6898
1579,Agroeca,4006
1580,Agromyza,198
1581,Agropecten,5368
1582,Agrophogonus,3018
1583,Agrostichthys,6334
1584,Agrotis,4797
1585,Agrotoreutus,2649
1586,Agrypnetes,5585
1587,Aguarunichthys,5636
1588,Aguayoaster,6588
1589,Aguayodiscus,577
1590,Aguayotudora,406
1591,Aguilaria,6121
1592,Aguilerella,788
1593,Aguileria,788
1594,Agulanthura,464
1595,Agularcturus,584
1596,Agulhasia,1501
1597,Agulhasina,7430
1598,Agunia,3013
1599,Ahaetulla,1701
1600,Ahamulina,2401
1601,Ahcheethamia,1286
1602,Ahemiurus,3274
1603,Ahla,7262
1604,Ahlia,4992
1605,Ahlibeyrichia,908
1606,Ahliesaurus,4838
1607,Ahlintella,4838
1608,Ahoekia,6265
1609,Ahpua,1436
1610,Ahynnodontophis,4565
1611,Aiakas,7884
1612,Aicodrilus,2978
1613,Aidablennius,937
1614,Aidamochelia,2201
1615,Aidanosagitta,6507
1616,Aidemofusus,1055
1617,Aigon,5163
1617,Aigon,5163
1618,Aigondiceps,7266
1619,Ailia,6583
1620,Ailiichthys,6583
1621,Ailinella,7466
1622,Ailinzebina,6457
1623,Aillya,199
1624,Ailoscolex,200
1625,Ailsaria,328
1626,Ailsastra,665
1627,Ailurichthys,605
1628,Aimulosia,1064
1629,Ainigma,641
1630,Ainigmabolus,7515
1631,Ainigmaptilon,5938
1632,Ainigmobolus,7515
1633,Ainohelix,1164
1634,Ainudrilus,4639
1635,Aioliops,4401
1636,Aiolochroia,519
1637,Aipotropis,5831
1638,Aipstasia,201
1639,Aiptasia,201
1640,Aiptasiamorpha,202
1641,Aiptasimorpha,202
1642,Aiptasiodes,202
1643,Aiptasiogeton,201
1644,Aiptasioides,201
1645,Aiptasiomorpha,202
1646,Aiptosiogeton,201
1647,Aipysurus,2450
1648,Airaghia,4216
1649,Airina,4216
1650,Airocaulon,6264
1651,Aisenvergia,203
1652,Aiteng,204
1653,Aitilia,204
1654,Aitkenicythere,2526
1655,Aitodiscus,978
1656,Aix,356
1657,Ajchalina,356
1658,Ajkaia,4269
1659,Aka,5545
1660,Akacandra,1619
1661,Akamptogonus,5256
1662,Akamptostoma,5669
1663,Akanthepsilonema,2573
1664,Akanthinotanais,6152
1665,Akanthoparapseudes,5303
1666,Akanthophoreus,206
1666,Akanthophoreus,206
1667,Akardita,1247
1668,Akarotaxis,833
1669,Akatopora,478
1670,Akawaio,3500
1671,Akebiconcha,7745
1672,Akelbaster,3027
1673,Akera,208
1674,Akermania,613
1675,Akerogammarus,2878
1676,Akessonia,2878
1677,Akessoniella,4765
1678,Akibumia,3825
1679,Akidellina,3825
1680,Akidognathia,3000
1681,Akihito,3013
1682,Akiodoris,209
1683,Akiyoshia,295
1684,Akkermites,295
1685,Akko,3013
1686,Akleistostoma,1996
1687,Aklerobunus,5256
1688,Akoya,1129
1689,Akramovskiella,2508
1690,Akramowskia,1602
1691,Akreiodesmus,6264
1692,Akreiodesmus,6264
1693,Akribosoma,5256
1694,Akritogyra,6
1695,Akrogmocythere,6
1696,Akrokolioplax,2005
1697,Akrostomum,1821
1698,Aktedrilus,4639
1699,Akysis,210
1700,Ala,4463
1701,Alaba,4035
1702,Alabastrina,3231
1703,Alabes,3012
1704,Alabina,1379
1705,Alachosquilla,4650
1706,Alacia,3159
1707,Alacuppa,212
1708,Alaea,7743
1709,Alaemon,218
1710,Alaeops,5750
1711,Alaerato,2575
1712,Alaginella,4226
1713,Alaimella,1163
1714,Alaimonema,2143
1715,Alaimus,213
1715,Alaimus,213
1716,Alain,5639
1717,Alainius,2865
1718,Alainodaeus,7809
1719,Alainodromia,2361
1720,Alainopaguroides,5168
1721,Alainopagurus,5168
1722,Alainopasiphaea,5351
1723,Alainosquilla,214
1724,Alainotheres,5639
1725,Alainthesius,1432
1726,Alakene,1166
1727,Alakolites,1166
1728,Alamprops,3793
1729,Alanella,872
1730,Alania,6967
1731,Alanlewisia,1117
1732,Alaocaris,5176
1733,Alaona,7203
1734,Alaonemertes,321
1735,Alaoplana,2106
1736,Alaotanais,4745
1737,Alaperna,788
1738,Alarconia,5639
1739,Alardus,3994
1740,Alaria,532
1741,Alaria,2262
1742,Alarimella,532
1743,Alaskabolbina,532
1744,Alaskagorgia,5756
1745,Alaskaplana,5116
1746,Alaskozetes,285
1747,Alasmidens,7664
1748,Alasmidonta,7664
1749,Alasminota,7664
1750,Alasmodon,7664
1751,Alasmodonta,7664
1752,Alassodesmus,1453
1753,Alassostoma,1584
1754,Alata,7053
1755,Alatacavellina,1302
1756,Alataconcha,4084
1757,Alatacythere,7430
1758,Alatacythere,7430
1759,Alatahermanites,7430
1760,Alatajassa,3599
1761,Alataleberis,7430
1762,Alatanesidea,7430
1763,Alataspora,215
1764,Alathyria,3509
1765,Alatina,216
1766,Alatobairdia,216
1767,Alatotrochus,7596
1768,Alauda,218
1769,Alauretta,4429
1770,Alaurina,4429
1771,Alausa,1642
1772,Alavasoma,5074
1773,Alavatanais,219
1774,Alaxinus,321
1775,Alaysia,6739
1776,Albacora,6637
1777,Albacypraea,1996
1778,Albacythere,1996
1779,Albanella,908
1780,Albanemertes,908
1781,Albania,3339
1782,Albanica,1602
1783,Albanidrilus,4639
1784,Albanodelima,1602
1785,Albanogammarus,2878
1786,Albanoglomus,2970
1787,Albanthura,3892
1788,Albatrossaster,5886
1789,Albatrossaxius,763
1790,Albatrossia,4170
1791,Albatrossia,5886
1792,Albersia,1164
1793,Albertanella,6231
1794,Albertaprion,6231
1795,Albertechinus,559
1796,Albertia,2188
1797,Albertisia,7562
1798,Albertorhynchus,5829
1799,Albertosphoera,6858
1800,Albianopalin,7773
1801,Albidiator,7167
1802,Albileberis,7430
1803,Albileberis,7430
1804,Albimanus,5447
1805,Albinaria,1602
1806,Albionella,3923
1807,Albioplanaria,5675
1808,Albiplanaria,5675
1809,Albiropa,1430
1810,Alboa,2000
1811,Alborella,2005
1812,Alboscia,5541
1813,Albrunnicola,5541
1814,Albula,221
1815,Albula,4666
1816,Albulatrema,2197
1817,Albulichthys,2005
1818,Albuminea,222
1819,Albunaea,222
1820,Albunea,222
1821,Albunhippa,938
1822,Albunione,966
1823,Alburnoides,2005
1824,Alburnops,2005
1825,Alburnus,2005
1826,Alca,225
1827,Alcadia,3232
1828,Alcandra,5052
1829,Alcataenia,2211
1830,Alcedo,224
1831,Alcha,5829
1832,Alchoides,5829
1833,Alcichthys,1800
1834,Alcicornis,1057
1835,Alcidia,6455
1836,Alcidia,7043
1837,Alcidiella,6455
1838,Alcimobolus,6397
1839,Alcinoe,4893
1840,Alcinoe,3944
1841,Alciopa,226
1842,Alciope,5176
1843,Alciope,226
1844,Alciopina,226
1845,Alcippe,7566
1846,Alcippoides,7566
1847,Alcira,1705
1848,Alcirona,1748
1849,Alcithoe,7779
1850,Alcockia,4994
1851,Alcockia,2112
1852,Alcockia,2559
1853,Alcockianum,6565
1854,Alcockpenaeopsis,5404
1855,Alcolapia,1554
1856,Alcomaja,4187
1857,Alcomon,5905
1858,Alcyna,7547
1859,Alcynous,5236
1860,Alcyoncellum,2681
1861,Alcyonella,2681
1862,Alcyonicola,3785
1863,Alcyonidioides,229
1864,Alcyonidium,229
1865,Alcyonidium,230
1866,Alcyonium,7069
1867,Alcyonium,230
1868,Alcyonohippolyte,3368
1869,Alcyonomolgus,6434
1870,Alcyonosyllis,7117
1871,Alcyospongia,5790
1872,Aldebarania,685
1873,Alderella,3969
1874,Alderia,3969
1875,Alderina,3969
1876,Alderina,1138
1877,Alderiopsis,3969
1878,Aldersladia,160
1879,Aldersladum,230
1880,Aldisa,2326
1881,Aldrichetta,4553
1882,Aldrichia,7596
1883,Aldrichiella,7596
1884,Aldrovandia,3165
1885,Aldrovandia,7809
1886,Aldrovandiella,6576
1887,Aldrovandiopanope,7809
1888,Aleatelix,1164
1889,Alebion,49
1890,Alebion,1117
1891,Alectes,1228
1892,Alectis,1228
1893,Alecto,7025
1894,Alecto,7025
1895,Alecto,2450
1896,Alectona,7346
1897,Alectrias,7005
1898,Alectridium,7005
1899,Alectrion,4661
1900,Alectro,4661
1901,Alectryon,4661
1902,Alectryonella,5104
1903,Alectryonia,5104
1904,Aledon,4491
1905,Aleiodes,1012
1906,Alekseevites,6368
1907,Alella,3923
1908,Alemo,7252
1909,Alencasteria,470
1910,Alentia,5840
1911,Alentiana,5840
1911,Alentiana,5840
1912,Aleochara,6957
1913,Aleodrilus,6957
1914,Alepas,3294
1915,Alepes,1228
1916,Alepidomus,698
1917,Alepidosaurus,235
1918,Alepisaurus,235
1919,Alepocephalus,236
1920,Aleposomus,236
1921,Aleposomus,236
1922,Alertalex,1129
1923,Alertichthys,1724
1924,Alertigorgia,456
1925,Alessandriella,794
1926,Alestes,237
1927,Alestopetersius,237
1928,Aletes,7735
1929,Aletes,3123
1930,Aletheiana,3483
1931,Aletopauropus,1009
1932,Aleurobius,48
1933,Aleuteres,4496
1934,Aleuterius,4496
1935,Aleuteus,4496
1936,Aleutiaster,2880
1937,Aleutihenricia,2396
1938,Alexandercestus,5594
1939,Alexandraspis,1643
1940,Alexandraster,5885
1941,Alexandrella,7017
1942,Alexandria,1643
1943,Alexandria,2571
1944,Alexandromenia,315
1945,Alexandronemertes,2217
1946,Alexandrovia,4639
1947,Alexania,2571
1948,Alexella,1617
1949,Alexeterion,506
1950,Alexia,2470
1951,Alexidrilus,2978
1952,Alexlutheria,2066
1953,Alexogyra,3451
1954,Alexurus,2461
1955,Alfaro,5793
1956,Alfredalcockia,2559
1957,Alfredus,2440
1958,Algamorda,4039
1959,Algansea,2005
1960,Algaroda,4039
1960,Algaroda,4039
1961,Algarvia,2745
1962,Algensiella,371
1963,Algeriana,371
1964,Algerophilus,2925
1965,Algoanema,1533
1966,Algol,372
1967,Algonemertes,7282
1968,Algophagus,239
1969,Alia,6583
1970,Alia,1705
1971,Aliama,7881
1972,Alianta,6957
1973,Aliaporcellana,5887
1974,Aliascaris,6316
1975,Aliaster,6588
1976,Aliatrema,377
1977,Alibagascaris,6316
1978,Alibrotus,4131
1979,Alicaligus,1117
1980,Aliceia,6318
1981,Alicella,240
1982,Alicenula,2074
1983,Alicia,241
1984,Alicia,7355
1985,Alicula,3169
1986,Alicula,6567
1987,Aliculastrum,3169
1988,Alienacanthomysis,4616
1989,Alienaxiopsis,763
1990,Alienigena,363
1991,Alienitor,2898
1992,Alienostreptus,3200
1993,Alieviella,3200
1994,Aligena,3810
1995,Aliger,7053
1996,Alikuhnia,3291
1997,Alima,6954
1998,Alimeda,3957
1999,Alimerichthus,6954
2000,Alimopsis,6954
2001,Alimopsoides,6954
2002,Alinda,1602
2003,Alinema,5537
2004,Alionchis,4954
2005,Alionematichthys,1092
2006,Alipta,1381
2007,Aliptina,1381
2008,Alipurpura,4570
2009,Alirhabditis,242
2009,Alirhabditis,242
2010,Alisimitra,1799
2011,Alismittina,6808
2012,Alismobates,2826
2013,Alisometra,1693
2014,Alistratia,7486
2015,Alitropus,145
2016,Alitta,4763
2017,Aliulus,5263
2018,Alkaidia,5203
2019,Alkmaria,299
2020,Allacanthochasmus,1873
2021,Allacanthocotyla,35
2022,Allacanthos,6153
2023,Allactaea,7809
2024,Allaegopis,7886
2025,Allaiulus,3658
2026,Allajulus,3658
2027,Allanassa,4661
2028,Allanetta,698
2029,Allantactis,3429
2030,Allantella,3334
2031,Allantis,7129
2032,Allantocallopora,1138
2033,Allantogonus,4906
2034,Allantogynus,4643
2035,Allantonema,243
2036,Allantophora,917
2037,Allantopora,1138
2038,Allapasus,7409
2039,Allarithmus,1453
2040,Allartedius,1800
2041,Allaruella,1800
2042,Allassostoma,1584
2043,Allassostomoides,1584
2044,Allaster,6657
2045,Allasterias,664
2046,Allathelges,966
2047,Allawrencius,2064
2048,Allaxiopsis,763
2049,Allaxius,763
2050,Alle,225
2051,Alleena,3818
2052,Alleghenya,5740
2053,Allenbatrachus,865
2054,Allencotyla,3297
2055,Allenella,6229
2056,Allenichthys,438
2057,Allenicordia,4125
2058,Allenoconcha,2635
2059,Allenocytheridea,
2060,Allentula,6229
2061,Alleocarpa,7069
2062,Allepithema,658
2063,Allerescha,6465
2064,Allertemmysa,6465
2065,Allerya,6780
2066,Allerya,3040
2067,Alleurythoe,317
2068,Allgenia,3999
2069,Allgeniella,1533
2070,Allia,5292
2071,Alligator,244
2072,Allips,4992
2073,Allisma,6232
2074,Allixia,5402
2075,Allmaniella,5840
2076,Allmoniella,5124
2077,Allo,6318
2078,Alloactis,120
2079,Alloanomalotrema,4986
2080,Alloanthura,464
2081,Allobacciger,4524
2082,Allobathynella,5238
2083,Allobenedenia,1222
2084,Alloblennius,937
2085,Allobopyrus,966
2086,Allobrachium,5176
2087,Allobrissus,1040
2088,Allobunodera,246
2089,Allocareproctus,4012
2090,Allocaris,5176
2091,Allocentrotus,7056
2092,Allocercarioides,3319
2093,Allocharopa,1430
2094,Allochordeuma,1523
2095,Allochresimus,5256
2096,Allochroa,2470
2097,Allochromis,1554
2098,Allocia,4397
2099,Allocladius,1488
2100,Alloclinus,3754
2101,Allocoa,3041
2102,Alloconger,1725
2103,Allocoptis,7680
2104,Allocotocera,4588
2105,Allocotoproctus,5128
2106,Allocotylophora,2280
2107,Allocrangonyx,245
2108,Allocreadioides,246
2109,Allocreadium,246
2110,Allocyclopina,1954
2111,Allocyclops,1953
2112,Allocypria,1197
2113,Allocythereis,1197
2114,Allocyttus,5069
2115,Allodaposia,182
2116,Allodardanus,2226
2117,Allodecemtestis,4986
2118,Allodero,4639
2119,Allodiaptomus,2167
2120,Allodiastylis,3100
2121,Allodiclidophora,2184
2122,Allodidymocodium,2205
2123,Allodidymozoon,2205
2124,Allodiplogaster,2248
2125,Allodiplophryxus,966
2126,Allodiscocotyla,247
2127,Allodiscoides,247
2128,Allodiscus,1430
2129,Allodontichthys,3041
2130,Allodorylaimus,6283
2131,Allodrepa,6957
2132,Alloecarpa,7069
2133,Alloechinostomum,2405
2134,Alloencotyllabe,1222
2135,Alloeocarpa,7069
2136,Alloeocomatella,1709
2137,Alloeoflustra,2819
2138,Alloeoleucon,3939
2139,Alloeopagurodes,5168
2140,Alloeopharynx,5669
2141,Alloeostyliphora,5669
2142,Allofellodistomum,2768
2143,Allogalathea,2865
2144,Allogastrocotyle,2896
2145,Allogaussia,7568
2146,Allogenarchopsis,2131
2147,Allogenes,5127
2148,Allogenus,7694
2149,Alloglossa,1515
